"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC068831.6",22.2875831837829,0.0575196768186389,0.476616510484011,0.120683349303672,0.90394184792123,NA
"AC069277.2",16.5152370865994,-0.0576766623411436,0.487884168258224,-0.118217942072301,0.905894973926431,NA
"AC069282.6",26.0515719788479,-0.865529267993352,0.474394333002065,-1.82449327022122,0.0680775328335614,NA
"AC069513.4",32.7643589888477,1.07712089810604,0.45190910514058,2.3834901440434,0.0171493436827503,NA
"AC072062.1",21.7224574698096,-0.00465902176709937,0.479889722462691,-0.00970852583212299,0.992253838816933,NA
"AC073046.25",41.1587916179616,0.966161602603543,0.431571886268016,2.23870375560917,0.0251751980137529,0.0827711388354608
"AC073052.1",16.0652156790116,-0.372712295456072,0.491283621026242,-0.758649951890344,0.448061983022067,NA
"AC073130.1",16.4301706669632,0.311047730827024,0.487536522964302,0.63799882916628,0.523474442250383,NA
"AC074019.2",16.2827917319403,0.589936970033634,0.493891119666578,1.19446766006219,0.232295083865264,NA
"AC074117.10",84.665596248221,0.562246295316711,0.383598429498963,1.46571584260939,0.142725716309426,0.271358510672891
"AC074183.3",78.0345348176254,-0.262017130824883,0.380277847202573,-0.689014973531464,0.490813844814768,0.63087043026176
"AC074212.6",13.5556515872072,1.50758456690048,0.500996589533967,3.00917131652105,0.00261961355291769,NA
"AC074286.1",47.0879179408699,-0.473203625724036,0.445350114309473,-1.06254295332954,0.287989269068916,0.439674604160293
"AC074289.1",35.6143583747792,0.26046680389204,0.447199508783009,0.582439825573297,0.560270462524904,0.688893283062306
"AC078883.4",21.3924552327753,1.08833441320949,0.486048823289639,2.23914627720629,0.0251464000311593,NA
"AC079305.10",18.1918647690154,1.02077021952066,0.490610998006952,2.0806101446307,0.0374696045912763,NA
"AC079610.2",12.1885644010469,-0.177232121582765,0.500979861329308,-0.353770950218427,0.72351054577142,NA
"AC079807.2",21.8762781920911,1.15654454777713,0.475866824797189,2.43039541214087,0.0150823583276521,NA
"AC079922.3",35.9259424473618,-0.00818315158642305,0.46849914408735,-0.0174667375377261,0.986064268396228,0.990293655998113
"AC083843.1",168.290602226882,-0.572091191952811,0.360275623752342,-1.58792644918457,0.112302971838828,0.230399208165337
"AC083843.2",11.2458359100385,0.976844023295808,0.503294191704238,1.94090064895852,0.0522703292918886,NA
"AC083884.8",24.8857354126668,0.339176579290253,0.469338484637093,0.722669438779381,0.469882995787505,NA
"AC084082.3",135.795674312717,-1.38462591813207,0.354856473130501,-3.90193225423525,9.54278681411389e-05,0.00346895840910152
"AC087294.2",11.565668534052,-0.298108307808447,0.502543830417448,-0.593198622219315,0.553048234590473,NA
"AC090945.1",10.0458425738974,0.037670293179958,0.503399196057687,0.0748318501002158,0.94034850013943,NA
"AC091729.9",107.147105644988,-0.250219858931165,0.359670038203418,-0.695692808277926,0.486621230335421,0.627433696705135
"AC091814.3",15.5465578614954,0.051641012198147,0.493540225401663,0.104633846524099,0.916666356468307,NA
"AC091878.1",15.3539601663542,0.857996330826393,0.495662328539307,1.73100976496412,0.0834500228378263,NA
"AC092066.1",137.632760096877,-0.872272226779278,0.382797496537501,-2.27867798162004,0.0226862145539573,0.0772643300002523
"AC092171.2",17.7275507565366,0.153807379613299,0.49430998126566,0.311155723013081,0.755682241274705,NA
"AC092171.4",126.445582095865,-0.0293534025180394,0.356410880411412,-0.082358323304149,0.93436177660118,0.957681746621402
"AC092192.1",13.4178380498868,0.396823653264257,0.503672497390357,0.787860475448415,0.43077832244533,NA
"AC092301.3",14.0490896127611,0.177410615239852,0.498327883368642,0.35601181704017,0.72183171550252,NA
"AC092415.1",23.234949265568,0.486997768472919,0.482127474677175,1.0101016723824,0.312446581081949,NA
"AC092669.3",389.251295532892,0.485832517950376,0.351674148183423,1.381484878715,0.167129924030059,0.301858945835337
"AC092881.1",60.906558161093,-0.465936241550901,0.398125785797022,-1.17032419946909,0.241870526937609,0.390099995965117
"AC093162.5",11.4268959363822,-0.0214227142885112,0.501470384675992,-0.0427197994999301,0.965924896257855,NA
"AC093323.3",579.703928658249,0.178805929274713,0.30311375427568,0.58989711536511,0.555259628175635,0.684652904079864
"AC093375.1",67.3289430331536,-0.334043079414878,0.393876865698591,-0.848090122841842,0.396387781922611,0.546585758081292
"AC093495.4",10.1464512481239,-0.468147246362415,0.503632051758341,-0.929542201946763,0.352608164968049,NA
"AC093616.4",16.6024905795879,-0.52296214332104,0.503704736535854,-1.03823153801893,0.299162273097978,NA
"AC093620.5",13.7649319878597,0.376293385776524,0.500235999742115,0.752231718569863,0.451911722118435,NA
"AC093627.10",23.9356999025401,0.638098976597415,0.47013630517547,1.35726377557516,0.174697412962138,NA
"AC093627.9",33.6545125454447,-0.431478273051525,0.448925458816571,-0.961135673144849,0.336483955079563,NA
"AC093642.3",13.1266639952172,0.553535573350618,0.497650354948668,1.11229815842835,0.26600997542495,NA
"AC093642.5",15.5846013245314,-0.000437381735882444,0.502047143557019,-0.00087119654298515,0.999304885816857,NA
"AC093673.5",50.2837477857557,-0.137654655597714,0.438300491567949,-0.314064570416695,0.753471997756203,0.837947234326177
"AC093724.2",41.131112101276,-0.877209423836511,0.434819838759348,-2.01740892581951,0.0436528565642919,0.119710352451529
"AC093802.1",15.7592415735138,0.652067082429947,0.49778625089465,1.30993389483541,0.190218199507718,NA
"AC093818.1",20.2663371717665,-0.0852736735773535,0.485527677641304,-0.175630921787226,0.860583907869457,NA
"AC093838.4",140.610992253026,0.219542386135199,0.348710015448055,0.629584400818287,0.528966532218821,0.663072182027625
"AC096574.4",13.6282275441044,1.31606033054449,0.499810510103647,2.63311855981495,0.00846048083719839,NA
"AC096772.6",12.174801765351,-1.01978017841776,0.501031286285567,-2.03536227443596,0.0418144343470336,NA
"AC096921.2",11.6484386815575,0.14016981469884,0.502190280663857,0.279116940522118,0.780155082908856,NA
"AC097374.2",47.1574190692975,-0.623877147051092,0.420711052316752,-1.48291123709623,0.138097995484239,0.265236444200257
"AC097381.1",11.5277931456289,0.934798698912769,0.502023019609777,1.86206341621424,0.0625941519165181,NA
"AC097382.5",13.8886923001341,0.0827746405100981,0.495859133742345,0.166931765248291,0.867423738767492,NA
"AC097662.2",14.3287147370044,-0.705201066076163,0.498944079539945,-1.41338698061394,0.157541971567,NA
"AC097721.1",10.8619978272645,0.333084555098288,0.502372024957394,0.663023692703703,0.507315380077288,NA
"AC097721.2",48.243555181062,0.482071063477265,0.435683102111829,1.10647179369727,0.268522366003889,0.420378657585061
"AC097724.3",13.5587038924191,-0.152214041663929,0.500930884396573,-0.303862361865126,0.761232753617719,NA
"AC098823.3",16.4573002588866,0.305590699555808,0.492482718667174,0.620510503156011,0.534921741234847,NA
"AC099850.1",23.9380207522583,0.673068865716103,0.469939818132716,1.43224481038979,0.15207377159202,NA
"AC104135.2",10.4570629443985,0.120492655191469,0.503318428471287,0.239396470257284,0.810798166774908,NA
"AC104389.28",466.641105927331,-0.786141809883412,0.322022752195634,-2.44126169509233,0.0146360444288377,0.0575607504112655
"AC104389.31",61.4095640118801,0.112690831609605,0.403055976145706,0.279591020302518,0.779791297216806,0.856212582711003
"AC104389.32",11.1394338238257,0.408556206415859,0.50349254400697,0.811444402263488,0.417110508896798,NA
"AC104534.2",70.474353249682,0.671377971514218,0.426575441553882,1.57387862992908,0.115515511273908,0.234882762364825
"AC104667.3",25.8055782773898,-0.646619513736727,0.459912277797788,-1.40596271278722,0.159735197302023,NA
"AC105760.2",16.6061102341805,0.388104758549127,0.488870638687513,0.793880278003777,0.42726513206069,NA
"AC106801.1",10.1564753097894,-0.112757417892685,0.503603476651848,-0.22390119036179,0.822834189469186,NA
"AC108488.4",18.021300411058,-0.943807000311775,0.485878257750021,-1.94247629989106,0.0520794663431839,NA
"AC108676.1",34.1961764496536,-0.283620846330541,0.446140119569769,-0.635721455860209,0.524957989215308,NA
"AC110926.4",13.3214866572569,0.399431718747556,0.497549256850864,0.802798342571501,0.422091300311383,NA
"AC113189.5",46.6585315883604,0.303848648638166,0.431926077769818,0.703473729132172,0.481760573027362,0.622482685721763
"AC113404.1",10.8452905441656,-0.619843646978422,0.503203496763316,-1.23179519014743,0.218025600498162,NA
"AC114498.1",174.836106226544,-0.601980124964823,0.369870285142869,-1.62754389618592,0.103621633643599,0.217537482039333
"AC114765.1",17.3996438186948,0.445248704061512,0.486522129883,0.915166395757963,0.360104283095396,NA
"AC115522.3",14.8747410129286,0.022966141442824,0.495689573426177,0.0463317016819283,0.963045872143867,NA
"AC116366.6",19.4702162124111,1.66157497723727,0.497949952475088,3.3368312798873,0.000847393727955694,NA
"AC124944.3",18.126716805004,0.310203459714272,0.485586309754865,0.638822498663256,0.522938410231369,NA
"AC125232.1",21.5785173121682,-1.01310797512604,0.481518300690155,-2.10398643971364,0.0353796298994002,NA
"AC127904.2",24.8684155935119,0.3069666068317,0.468458030739971,0.655270241278219,0.512293777109871,NA
"AC129492.6",26.4350005528341,-0.342101794595636,0.458184193335338,-0.74664687165508,0.455276747383418,NA
"AC131056.3",14.0724442780771,-0.171553278496144,0.496270734016782,-0.345684858560172,0.729579564660463,NA
"AC132812.1",10.8137965261971,-0.239814739993229,0.503499072008832,-0.476296289954279,0.633863308149028,NA
"AC133528.2",23.0425817429729,-0.370731568470913,0.468126528658493,-0.791947359901427,0.428391370492634,NA
"AC133644.2",35.088670811536,0.407140659000682,0.452788727299083,0.899184618462799,0.368554331899937,0.520077881466732
"AC137932.4",49.66393085589,-0.699253926503689,0.414445239599953,-1.68720462847794,0.0915640117311108,0.200434597951535
"AC137932.6",15.1290499490295,0.829882394145695,0.497003967660727,1.66977015908292,0.0949648465757317,NA
"AC137934.1",12.1645362695106,0.133666692489071,0.499474089900219,0.267614867701693,0.788995785503419,NA
"AC138035.2",20.3954680712806,0.498765270759082,0.486509643923089,1.02519092270642,0.305273110476827,NA
"AC141586.5",99.4131386848542,0.490370471341001,0.421012387094025,1.16474119615746,0.244123768059317,0.39254758585731
"AC142293.3",12.6655836785221,-0.838136364953542,0.503336372653071,-1.66516153111636,0.0958805335006907,NA
"AC142472.6",32.9167758161361,0.755083088873453,0.443041175687451,1.7043180866921,0.0883216777732909,NA
"AC144450.2",17.7672912716061,0.108332404492396,0.486280603116572,0.222777556411038,0.823708636455003,NA
"AC144530.1",12.4628051087313,-0.503775263628065,0.503087316185084,-1.00136745137643,0.316649193928862,NA
"AC144652.1",47.1620002117701,1.03556147869474,0.429831271315369,2.40922787103348,0.0159863130827807,0.0609832366214148
"AC145110.1",14.5831308175538,0.267180432894505,0.498790138080943,0.535657007819885,0.592195621573114,NA
"AC145124.2",29.9012366485541,0.141091344891051,0.449014008469457,0.314224817555216,0.753350294903361,NA
"AC156455.1",124.503809037716,0.336318517623597,0.353257028429883,0.952050463421571,0.341071389840644,0.492863937971032
"AC159540.1",150.727944894313,0.501984190476169,0.40126286572824,1.25101082943505,0.210930526437818,0.354252632336091
"AC159540.14",18.8144608393614,-0.593312536186851,0.490336841725582,-1.21001011080236,0.226275013191477,NA
"AC159540.2",11.1545916605763,-0.23835313382492,0.50298370962406,-0.473878436347512,0.63558659713267,NA
"AC240274.1",99.4762011070742,-0.710633106748495,0.406405331354721,-1.74858214674412,0.0803632745784696,0.183430627463629
"AC241585.2",16.7496659739822,1.08616716588032,0.495954584817524,2.19005368461298,0.0285203436414069,NA
"AC245100.1",15.298319610772,0.450367323843991,0.495812955598195,0.908341177371264,0.363697993382123,NA
"AC245407.1",22.7999892985507,1.83847835241293,0.480900488971963,3.82299123118612,0.000131842469976057,NA
"AC253572.1",46.6323547903785,0.197604701370445,0.414028555710487,0.477273121974276,0.633167647831635,0.74649278690937
"ACAA1",140.691851714009,-0.081851559717206,0.359041627511079,-0.227972339264979,0.819667744408725,0.884376538452955
"ACAA2",135.454196736972,-0.741464181226833,0.357222615124247,-2.07563617149195,0.037927613374972,0.109416764334285
"ACACA",2031.09115384414,-0.282954932813905,0.312092242517735,-0.906638789004267,0.364597842459161,0.516666894441856
"ACACB",165.065160261773,0.308184213083146,0.347232902532941,0.887543233475433,0.374786500583609,0.52626271123615
"ACAD10",180.302232675395,-0.1324676569699,0.333880185072189,-0.396752077219734,0.691550293151495,0.79226991001056
"ACAD8",282.105455122422,-0.532351492252265,0.33650755501777,-1.58198971854927,0.113651917624449,0.232273612687311
"ACAD9",428.685093389226,-0.28770753694837,0.323351441184621,-0.889767294354194,0.373590851427774,0.524986770918915
"ACADM",470.153058276294,-1.11557059910169,0.315306686638359,-3.5380492909787,0.000403094802344155,0.0073743314840275
"ACADS",196.141296704702,-0.409052392657666,0.361226601660052,-1.13239830836883,0.257467015744481,0.408005000584595
"ACADSB",340.151851474274,-0.778344428892514,0.349112939311485,-2.22949178116272,0.0257812015534653,0.0841156858837394
"ACADVL",2604.49284944711,-0.15045237535919,0.310998941667627,-0.483771341961614,0.628548155668037,0.742960560293107
"ACAP1",168.087561717248,0.299609911783446,0.376858577693803,0.795019483480827,0.426602168737388,0.573911899658681
"ACAP2",1518.58431838387,-1.22553574462751,0.329680979495239,-3.71733833872937,0.000201332735827615,0.00505395842071254
"ACAP3",543.34620564821,0.117804594721717,0.30779272442998,0.382740023955689,0.701912535164903,0.799848009015995
"ACAT1",595.085683272829,-1.11652576951934,0.320136540998073,-3.48765488012836,0.000487276610123349,0.00808298480471451
"ACAT2",320.200792416853,-0.71223420961953,0.388491007748143,-1.83333512337374,0.0667527491301005,0.16052573458716
"ACBD3",697.290580700811,-0.89405016490287,0.343474173270789,-2.60296183666193,0.00924222410449184,0.0431326245926103
"ACBD4",58.9965948012103,0.0238442438608435,0.397668654875858,0.059960078745173,0.952187429999707,0.968754447332664
"ACBD5",521.058646433998,-1.02011705734306,0.342975173437844,-2.97431749102367,0.00293641077991751,0.0213414735798091
"ACBD6",636.446193486338,-0.470453945861949,0.301412819882721,-1.56082925087593,0.118564043829174,0.238506306201131
"ACBD7",36.4491215039073,-0.288968744840188,0.443685884730159,-0.651291273365465,0.514858480571747,0.651815786444964
"ACCS",64.0662076152593,0.353201613607731,0.403775206326543,0.874748147170997,0.381710956446009,0.53312144271432
"ACD",486.660694393054,-0.320277802253251,0.308872851048759,-1.0369244210547,0.299771081630174,0.45104272862953
"ACE",35.8838384635894,0.418921471811103,0.435361787113187,0.962237578518093,0.335930276587954,0.487912342291635
"ACER2",49.0275742041779,-0.508432694939393,0.42502343020197,-1.19624627446489,0.231600467654024,0.378783600099288
"ACER3",561.38409502031,-1.23690560638581,0.311972542873464,-3.96478996194065,7.34606015199967e-05,0.00298636797751952
"ACHE",44.422727903581,0.948860963079287,0.429459071272666,2.2094328110649,0.0271445509493911,0.0870513148596433
"ACIN1",1730.76806463557,-0.348325685552213,0.295682911682214,-1.17803793114218,0.238781484741531,0.386871924797577
"ACKR2",12.8727261609974,0.218951060709958,0.498700741075876,0.43904298244595,0.660630392050777,NA
"ACLY",3212.91495862603,-0.553826394678349,0.361645726023397,-1.53140588931644,0.125669109476013,0.248505036434501
"ACO1",790.178471052559,-1.0624715406108,0.325466839488689,-3.26445404478058,0.00109675253119245,0.012352693856157
"ACO2",956.486057711958,-0.171893080430693,0.328141745549025,-0.523837892503108,0.60039129547981,0.72098752155987
"ACOT11",266.280912048376,0.0135349852502652,0.341027363088378,0.0396888540781332,0.968341187833814,0.979740637702443
"ACOT13",348.303451972597,-0.276924500225374,0.328616829914702,-0.842697254115847,0.399397783286449,0.54925773332971
"ACOT7",612.554348245214,-0.0126536514244405,0.318323328868135,-0.0397509396167513,0.968291689802298,0.979740637702443
"ACOT8",144.66863865867,-0.780996635953569,0.350704801985963,-2.22693453734012,0.0259516491864924,0.0844995727135068
